Date,net_pnl
2015-12-02,28.198426912987944
2015-12-03,-19.078320016509522
2015-12-04,11.752161814547142
2015-12-07,6.282521062138638
2015-12-08,8.364721599766916
2015-12-09,14.73968589350955
2015-12-10,9.900830545897705
2015-12-11,11.11428897960372
2015-12-14,-5.324914975773525
2015-12-15,-9.484903502507388
2015-12-16,21.511075500374915
2015-12-17,2.512174832878317
2015-12-18,15.122643384471276
2015-12-21,-13.1735352819041
2015-12-22,10.102503969394839
2015-12-23,8.1240091242676
2015-12-24,-4.651554913453779
2015-12-28,-1.5621419982072915
2015-12-29,-5.660345155931056
2015-12-30,1.3515459200311402
2015-12-31,7.635179386898494
2016-01-04,-20.74352732287066
2016-01-05,-14.357357863025317
2016-01-06,-2.1550909698239233
2016-01-07,-17.20204144101117
2016-01-08,14.304437345020682
2016-01-11,-35.16506295451779
2016-01-12,8.126773272808126
2016-01-13,-24.419246519183847
2016-01-14,-5.513006717071338
2016-01-15,-23.624051609512822
2016-01-19,-14.62317682629122
2016-01-20,4.8897422368505765
2016-01-21,19.61105197130341
2016-01-22,23.509067155597418
2016-01-25,2.23011919615449
2016-01-26,-1.6426429213559735
2016-01-27,-25.294585052251914
2016-01-28,-29.7798302570166
2016-01-29,-0.919540186329567
2016-02-01,43.251182253288114
2016-02-02,-27.937155914800133
2016-02-03,17.414065369963133
2016-02-04,18.655844052197125
2016-02-05,-58.5351610921605
2016-02-08,-29.29175316494185
2016-02-09,30.965605237684535
2016-02-10,6.461554482352899
2016-02-11,20.00105231915218
2016-02-12,19.850704298552312
2016-02-16,27.393643022337052
2016-02-17,26.170236305875783
2016-02-18,0.6092813478622245
2016-02-19,4.176965473089255
2016-02-22,14.50836549398057
2016-02-23,-4.579945065416743
2016-02-24,13.618192174387145
2016-02-25,-3.446689989892103
2016-02-26,-0.7344787906452145
2016-02-29,3.0680936636806986
2016-03-01,17.264401710704746
2016-03-02,-0.36516130063567626
2016-03-03,-7.253387919328508
2016-03-04,3.21129273962128
2016-03-07,-15.77963021005486
2016-03-08,31.280750042063318
2016-03-09,12.162671582829644
2016-03-10,19.493099891147722
2016-03-11,8.115603968449358
2016-03-14,-7.71207894048474
2016-03-15,16.785347470193397
2016-03-16,-14.316846098805405
2016-03-17,24.00059285926837
2016-03-18,9.844827884409701
2016-03-21,-0.18728088222160794
2016-03-22,11.898687534029822
2016-03-23,23.10479157387441
2016-03-24,-4.580849129079279
2016-03-28,5.017810366175588
2016-03-29,5.974621769104832
2016-03-30,1.988812585363279
2016-03-31,5.323570353291398
2016-04-01,-13.425392185271527
2016-04-04,8.222232233984105
2016-04-05,-13.450678654673494
2016-04-06,-5.8158828604984905
2016-04-07,-6.310449748255852
2016-04-08,2.896292650737598
2016-04-11,5.44133898301995
2016-04-12,-2.1590782435686293
2016-04-13,2.3013156148304286
2016-04-14,-8.305895711535467
2016-04-15,12.517025279499496
2016-04-18,-8.996633761071354
2016-04-19,11.223830911782093
2016-04-20,-6.966275777382038
2016-04-21,26.02599407637661
2016-04-22,24.21660963235926
2016-04-25,29.88038387544987
2016-04-26,-1.2885619921062252
2016-04-27,-15.98974172962282
2016-04-28,44.61408418217579
2016-04-29,11.334368957837626
2016-05-02,5.144693813192683
2016-05-03,-10.636387781706048
2016-05-04,-5.522346314409455
2016-05-05,9.408840762831456
2016-05-06,17.845558718914468
2016-05-09,0.8101791958443244
2016-05-10,3.23895041626405
2016-05-11,-5.851417589494829
2016-05-12,-7.433299378677546
2016-05-13,-8.802716066153481
2016-05-16,6.023335715949381
2016-05-17,1.59638882156797
2016-05-18,-1.7519306380165591
2016-05-19,6.073176368927175
2016-05-20,1.3418423770453802
2016-05-23,6.690196476154618
2016-05-24,18.36178892006589
2016-05-25,12.197339556151428
2016-05-26,21.954977041130363
2016-05-27,-13.176734887675728
2016-05-31,12.883538280656783
2016-06-01,-11.997005993290085
2016-06-02,1.0268955835639497
2016-06-03,1.8486393081697092
2016-06-06,-2.2709646217010353
2016-06-07,-26.78762200954467
2016-06-08,5.8682945768986015
2016-06-09,-2.793146962889954
2016-06-10,5.8732752133256945
2016-06-13,1.5172323510496384
2016-06-14,-17.088816563532347
2016-06-15,-2.690666452601034
2016-06-16,5.867549772916848
2016-06-17,6.793781914846659
2016-06-20,0.5596075806748843
2016-06-21,-5.824122599336811
2016-06-22,-0.5970750505709437
2016-06-23,-8.245038620371975
2016-06-24,49.19287894812142
2016-06-27,2.8908432363661025
2016-06-28,21.761697140703376
2016-06-29,8.733564666588737
2016-06-30,-6.080992541109205
2016-07-01,19.34540603332531
2016-07-05,-96.86192281630848
2016-07-06,-0.5958536341563748
2016-07-07,13.138249795060368
2016-07-08,17.25332220787521
2016-07-11,22.55440768144894
2016-07-12,17.101382233410355
2016-07-13,2.4739738291984232
2016-07-14,1.3897873829281948
2016-07-15,-0.48340023073785726
2016-07-18,5.84184956826958
2016-07-19,12.462317140680959
2016-07-20,16.84551329116133
2016-07-21,-6.669810414389923
2016-07-22,-10.312680477331579
2016-07-25,-9.015069736230352
2016-07-26,-1.2825706928156335
2016-07-27,12.395872764060503
2016-07-28,-16.610517716278117
2016-07-29,-6.269529636848784
2016-08-01,-13.165050951849958
2016-08-02,-12.04246935665737
2016-08-03,5.535468851049266
2016-08-04,26.20929998097254
2016-08-05,-5.324469993065913
2016-08-08,-10.138234810102949
2016-08-09,-5.338279890692962
2016-08-10,-13.86845295985092
2016-08-11,-11.523876000887704
2016-08-12,-5.947717107095527
2016-08-15,-24.954690912295806
2016-08-16,3.1868709074241215
2016-08-17,-15.837117927210516
2016-08-18,-2.8029483198572316
2016-08-19,-9.103132347084795
2016-08-22,25.364270027044892
2016-08-23,6.3716523599448
2016-08-24,1.3525569846388255
2016-08-25,22.49281380549635
2016-08-26,-23.002372069487365
2016-08-29,-8.034042160530808
2016-08-30,-4.394906641014962
2016-08-31,6.40841628599815
2016-09-01,-8.720593333131484
2016-09-02,-16.75835349417326
2016-09-06,-0.14026030432677544
2016-09-07,-5.242908802347284
2016-09-08,16.464934371572127
2016-09-09,3.8522328497371023
2016-09-12,19.388846762522476
2016-09-13,7.570843496608747
2016-09-14,8.829528750786134
2016-09-15,-11.209030536368454
2016-09-16,-1.9783142545139334
2016-09-19,15.753482031171968
2016-09-20,1.4059247045614773
2016-09-21,0.07237026726463287
2016-09-22,-1.2814845307257356
2016-09-23,-14.883752314811511
2016-09-26,-4.2327615223914625
2016-09-27,-19.36726762983804
2016-09-28,-8.00328363265935
2016-09-29,-16.67359355228945
2016-09-30,7.99595224981402
2016-10-03,-12.563501565521433
2016-10-04,0.06587657688378074
2016-10-05,-21.950559037639295
2016-10-06,29.11570199218441
2016-10-07,-19.58509068049811
2016-10-10,17.79082307657171
2016-10-11,15.981262469122784
2016-10-12,14.037435713752343
2016-10-13,8.619961424953507
2016-10-14,4.941595400082431
2016-10-17,6.752285295498787
2016-10-18,5.860963060854008
2016-10-19,-5.577660376196639
2016-10-20,0.4127443997006446
2016-10-21,-0.7910685243584131
2016-10-24,-1.341422266706193
2016-10-25,3.54750873510443
2016-10-26,47.15495331121287
2016-10-27,21.46044194244102
2016-10-28,-1.8560285773496068
2016-10-31,-8.664895344135738
2016-11-01,7.648698439160555
2016-11-02,-16.536556864636516
2016-11-03,17.447103786375337
2016-11-04,-23.215481846789352
2016-11-07,5.124966356724385
2016-11-08,7.402081128760362
2016-11-09,10.43340195118319
2016-11-10,-0.799107289725706
2016-11-11,-22.220265196369247
2016-11-14,11.965359226127084
2016-11-15,-9.401746139369457
2016-11-16,17.78242138688609
2016-11-17,-4.105773288415101
2016-11-18,10.284170960955292
2016-11-21,4.607700953314607
2016-11-22,-7.328062690880446
2016-11-23,-26.106962757661954
2016-11-25,4.3747580809068625
2016-11-28,3.467059448009619
2016-11-29,0.5070489295094956
2016-11-30,19.81717741287303
2016-12-01,-3.0830963143427765
2016-12-02,29.697622064461854
2016-12-05,26.335050051334736
2016-12-06,-13.826395873384415
2016-12-07,-28.522056773197306
2016-12-08,-20.47129774682254
2016-12-09,12.529648002505587
2016-12-12,17.65043609620675
2016-12-13,28.5273279113499
2016-12-14,11.041715917241776
2016-12-15,-35.014643007741896
2016-12-16,13.897548441302183
2016-12-19,-9.449901930975852
2016-12-20,-12.53367928159739
2016-12-21,1.840535956753411
2016-12-22,-5.810619518043179
2016-12-23,-6.583841391427532
2016-12-27,9.10763501802032
2016-12-28,3.983310097160379
2016-12-29,-3.1596390565112857
2016-12-30,4.828764972551189
2017-01-03,21.67357069767746
2017-01-04,-12.7696530001836
2017-01-05,22.98720494033279
2017-01-06,6.2603131612667156
2017-01-09,-12.872062539222142
2017-01-10,2.164817037861459
2017-01-11,-14.660632700558764
2017-01-12,-10.928101653210742
2017-01-13,-6.784158701930405
2017-01-17,19.122114130740872
2017-01-18,-15.680790099007773
2017-01-19,-5.866919998647726
2017-01-20,14.086518413994627
2017-01-23,-10.9066982309553
2017-01-24,-16.141728872301986
2017-01-25,-7.473833955901714
2017-01-26,26.39706375862055
2017-01-27,-10.258039890810277
2017-01-30,16.506204298123766
2017-01-31,1.446453637635122
2017-02-01,-3.451099996764473
2017-02-02,10.435965396905816
2017-02-03,33.34722434303423
2017-02-06,13.174794507056667
2017-02-07,2.099139063238184
2017-02-08,-14.308922966196892
2017-02-09,7.844688298947432
2017-02-10,27.562259845053877
2017-02-13,18.966885290856244
2017-02-14,-24.515849351860744
2017-02-15,10.751481389128168
2017-02-16,-1.1067515014664921
2017-02-17,-4.385348178812543
2017-02-21,8.173256887039827
2017-02-22,3.488349422281091
2017-02-23,1.8101813395849602
2017-02-24,9.20437456373518
2017-02-27,-12.816492712248953
2017-02-28,11.409706336264819
2017-03-01,22.883016782972213
2017-03-02,12.603882761434692
2017-03-03,-19.710523964244015
2017-03-06,9.563493412137946
2017-03-07,-21.597389155802347
2017-03-08,-10.382965416014661
2017-03-09,-12.034598853211582
2017-03-10,-41.85115282690752
2017-03-13,-5.620205305851397
2017-03-14,-7.819925202238652
2017-03-15,-11.643557671826187
2017-03-16,4.712794794389166
2017-03-17,5.899012494379762
2017-03-20,4.288608785238516
2017-03-21,20.530180563720613
2017-03-22,-6.950233795810347
2017-03-23,2.697502638451316
2017-03-24,0.6087789100983679
2017-03-27,-10.402482032618712
2017-03-28,14.49003215905974
2017-03-29,-2.693303533898582
2017-03-30,7.931883859466445
2017-03-31,2.0852971879420727
2017-04-03,25.20441108783087
2017-04-04,-17.876502796455725
2017-04-05,-16.68307600395594
2017-04-06,3.6802218177884476
2017-04-07,-1.5924193460269807
2017-04-10,13.998386185331018
2017-04-11,17.74942083236643
2017-04-12,26.59372472467159
2017-04-13,1.6439487291281187
2017-04-17,10.885746840465348
2017-04-18,-2.5996256945038314
2017-04-19,-6.671909991228964
2017-04-20,-6.63529721779748
2017-04-21,-8.527952797040534
2017-04-24,16.6429411447602
2017-04-25,-40.408641967272686
2017-04-26,33.08483079280319
2017-04-27,43.25456823951656
2017-04-28,9.467077475414218
2017-05-01,-28.331055193055036
2017-05-02,15.22097554642293
2017-05-03,-21.803344769440006
2017-05-04,-4.06227058721881
2017-05-05,17.18886102183527
2017-05-08,-10.530433876961283
2017-05-09,8.77671831462306
2017-05-10,-33.867034279421325
2017-05-11,-4.674731822781765
2017-05-12,-4.294305017788664
2017-05-15,8.498469177816464
2017-05-16,-31.439702774299132
2017-05-17,30.272009322675807
2017-05-18,-23.82018716132419
2017-05-19,-19.232161432393507
2017-05-22,-21.079390600482867
2017-05-23,-8.387417205466711
2017-05-24,-9.63823579460824
2017-05-25,6.886005353050491
2017-05-26,15.059272950106973
2017-05-30,16.332298497381565
2017-05-31,0.48792174687728856
2017-06-01,18.349989515622976
2017-06-02,-23.649046962957
2017-06-05,39.943632411378196
2017-06-06,4.349389046611696
2017-06-07,-12.451020498283373
2017-06-08,-3.8087128121618425
2017-06-09,57.77274273311613
2017-06-12,25.586550377212408
2017-06-13,-5.419280450753926
2017-06-14,-4.158327535690642
2017-06-15,-4.793587409233318
2017-06-16,17.218808713749638
2017-06-19,-3.355955970949372
2017-06-20,-11.603251967326614
2017-06-21,17.098348420961393
2017-06-22,-18.661971207407426
2017-06-23,-13.772345426545073
2017-06-26,18.981648200579684
2017-06-27,4.828001776577331
2017-06-28,16.498904827239333
2017-06-29,-28.03735363304694
2017-06-30,14.959232369646875
2017-07-03,-0.47026579277697284
2017-07-05,22.26865246378565
2017-07-06,9.849012946274884
2017-07-07,-2.0458037411550336
2017-07-10,-4.664534607634117
2017-07-11,11.604472129146504
2017-07-12,18.629137895807414
2017-07-13,8.06834135890012
2017-07-14,-26.180301023271227
2017-07-17,5.018230468118152
2017-07-18,8.084698847203553
2017-07-19,-10.159615938004276
2017-07-20,1.6919883577653079
2017-07-21,1.405111699471867
2017-07-24,18.132277019671484
2017-07-25,5.578237950393466
2017-07-26,-7.568853107722101
2017-07-27,26.443492131883904
2017-07-28,-20.29883255415575
2017-07-31,26.48333626448515
2017-08-01,4.009123328579866
2017-08-02,6.07032546474037
2017-08-03,-4.273907275667243
2017-08-04,18.53713272931228
2017-08-07,4.8841031089323526
2017-08-08,-31.97215842695762
2017-08-09,9.883881440643332
2017-08-10,-24.839009451338715
2017-08-11,21.25801836190045
2017-08-14,16.263939134704042
2017-08-15,-20.523320875816918
2017-08-16,-5.477028552629721
2017-08-17,12.137047133778712
2017-08-18,3.2247943135033337
2017-08-21,9.485443037613917
2017-08-22,-18.936483225580552
2017-08-23,-3.4060127972575254
2017-08-24,0.8129638172440508
2017-08-25,-11.306593173860742
2017-08-28,1.7191591524193466
2017-08-29,3.6507936908005414
2017-08-30,42.680013878517514
2017-08-31,19.977759736362064
2017-09-01,12.23162145804632
2017-09-05,14.032557363661235
2017-09-06,1.913366595619198
2017-09-07,-3.6622245495827914
2017-09-08,-14.383474742007657
2017-09-11,-12.964533612670296
2017-09-12,-1.2013033869134369
2017-09-13,44.34604384778248
2017-09-14,-7.875604200231927
2017-09-15,42.63113974350287
2017-09-18,2.162248928792238
2017-09-19,-24.92524571138888
2017-09-20,1.1847700698727084
2017-09-21,18.737660634067534
2017-09-22,-1.5949017062862032
2017-09-25,6.475737414955587
2017-09-26,-4.454931514775665
2017-09-27,-2.908026315511911
2017-09-28,-0.3996706737531927
2017-09-29,25.520946600144093
2017-10-02,9.518603446814112
2017-10-03,-12.271295065118334
2017-10-04,17.19962565986506
2017-10-05,-9.458276293183783
2017-10-06,6.508140028246423
2017-10-09,-9.237326660739223
2017-10-10,-1.0208306054131933
2017-10-11,-14.865086274677891
2017-10-12,14.84284251982001
2017-10-13,3.95761343947978
2017-10-16,1.3868057959556255
2017-10-17,-7.8610995954710425
2017-10-18,2.7028952821878525
2017-10-19,44.88140506677548
2017-10-20,-7.281994454313089
2017-10-23,34.7508453284087
2017-10-24,-6.574147858414954
2017-10-25,-1.486193695617042
2017-10-26,40.50519225123478
2017-10-27,8.97394587207058
2017-10-30,30.760793446709016
2017-10-31,38.984801100187354
2017-11-01,29.841723443527624
2017-11-02,71.45756487664022
2017-11-03,29.26471957014043
2017-11-06,1.6133521350186901
2017-11-07,-15.74380814204373
2017-11-08,25.233875456002753
2017-11-09,-4.487288707477404
2017-11-10,-5.83800997007722
2017-11-13,-7.799628926057022
2017-11-14,11.488648989379811
2017-11-15,12.46677298574095
2017-11-16,2.5224213813687455
2017-11-17,1.735064842064394
2017-11-20,-4.850245659127564
2017-11-21,-6.037251685125588
2017-11-22,19.11358760287549
2017-11-24,1.731271403923229
2017-11-27,-14.159815077041484
2017-11-28,7.088801907483897
2017-11-29,56.45733520647538
2017-11-30,27.25804369397954
2017-12-01,10.051029803182644
2017-12-04,-31.11866847123892
2017-12-05,33.3305615665663
2017-12-06,18.269308542426767
2017-12-07,16.288347191245258
2017-12-08,-20.35232538083987
2017-12-11,21.760282038562497
2017-12-12,-6.6277790806599715
2017-12-13,16.04506747929769
2017-12-14,-1.0553340508479874
2017-12-15,13.236503108618443
2017-12-18,-19.09260830235734
2017-12-19,33.04027622711354
2017-12-20,-0.22829006491258663
2017-12-21,-0.1842725808491842
2017-12-22,2.945526488828937
2017-12-26,-11.904990650867013
2017-12-27,13.372259849063878
2017-12-28,6.126675490093657
2017-12-29,0.11080127021358543
2018-01-02,3.859545222974913
2018-01-03,30.305960541014205
2018-01-04,-3.790287296605801
2018-01-05,2.9098374676941545
2018-01-08,7.267594319314418
2018-01-09,40.01049471196747
2018-01-10,-3.528489723696157
2018-01-11,-52.83904409992608
2018-01-12,-23.895181101984956
2018-01-16,18.680067514451718
2018-01-17,-3.4830005581029635
2018-01-18,13.336749869691575
2018-01-19,39.49735126137302
2018-01-22,-43.53249897434633
2018-01-23,11.518478686719934
2018-01-24,10.90786227698552
2018-01-25,3.7454211058802986
2018-01-26,-9.896421464055432
2018-01-29,30.159401102092694
2018-01-30,4.843872594029471
2018-01-31,44.162612772920845
2018-02-01,24.723854935863546
2018-02-02,17.475722613228683
2018-02-05,44.33632832401998
2018-02-06,63.66911543882011
2018-02-07,-21.665556756528996
2018-02-08,-22.621917410362457
2018-02-09,62.87599601169206
2018-02-12,37.88024659706221
2018-02-13,-27.47741734307141
2018-02-14,-24.25950469146903
2018-02-15,46.03383368080781
2018-02-16,-23.965469162409683
2018-02-20,3.045850457622667
2018-02-21,11.461985916230331
2018-02-22,32.008217774909966
2018-02-23,-7.239065764943574
2018-02-26,7.062236652824584
2018-02-27,-3.5876210692469295
2018-02-28,8.264432776456193
2018-03-01,-0.47779150734969955
2018-03-02,-16.58723764776246
2018-03-05,-22.173060592863376
2018-03-06,-40.98084151736802
2018-03-07,22.498949392980183
2018-03-08,-10.476920705602533
2018-03-09,-39.38529254698546
2018-03-12,-9.628969379884268
2018-03-13,-0.49722842445473553
2018-03-14,-2.2824724390211415
2018-03-15,24.18139706365238
2018-03-16,-4.807452481921875
2018-03-19,23.549742442376697
2018-03-20,-3.3817946643882695
2018-03-21,12.36389482008494
2018-03-22,29.95204567051682
2018-03-23,-6.566107196998626
2018-03-26,0.6677482848234986
2018-03-27,8.46204160457246
2018-03-28,17.43234852074013
2018-03-29,2.3193780030585573
2018-04-02,8.389209952521071
2018-04-03,-1.691221949187723
2018-04-04,8.91316510919971
2018-04-05,-6.885721668615723
2018-04-06,-12.959495240426387
2018-04-09,11.340264184294668
2018-04-10,8.802311050387374
2018-04-11,-15.018877713907804
2018-04-12,25.642374731162114
2018-04-13,0.03592572789879634
2018-04-16,0.9696464668278743
2018-04-17,-0.9758723053419842
2018-04-18,-12.917097242679702
2018-04-19,5.610377092604242
2018-04-20,1.4476675230928897
2018-04-23,12.802502863409503
2018-04-24,-23.77949487781249
2018-04-25,-3.5576219695498947
2018-04-26,88.81742520529016
2018-04-27,-31.684341570999013
2018-04-30,33.034445060278934
2018-05-01,23.73625515401314
2018-05-02,9.289786438144201
2018-05-03,49.31188764203719
2018-05-04,20.761668794848866
2018-05-07,9.016699072861893
2018-05-08,-1.8100014775974058
2018-05-09,-46.39681114694079
2018-05-10,16.79244159816554
2018-05-11,-6.788972995557808
2018-05-14,30.81914653292756
2018-05-15,23.68878386594752
2018-05-16,-14.212760615993416
2018-05-17,6.663544696033016
2018-05-18,-1.5631569178896187
2018-05-21,-8.705463546362235
2018-05-22,-14.636070022674417
2018-05-23,-51.39687965387442
2018-05-24,1.046349334616114
2018-05-25,26.976561538008315
2018-05-29,3.801457928118721
2018-05-30,9.594540990659125
2018-05-31,11.968259003140272
2018-06-01,-32.679028015515584
2018-06-04,0.9820185528421682
2018-06-05,12.751788052124633
2018-06-06,-23.195126729049722
2018-06-07,7.6494772093676815
2018-06-08,-10.500203388077564
2018-06-11,-11.48311555930985
2018-06-12,-7.141486844629614
2018-06-13,-31.645157498297188
2018-06-14,25.58786304930204
2018-06-15,-5.00601562166167
2018-06-18,14.237249587958646
2018-06-19,-21.26587991007432
2018-06-20,-43.60812984013327
2018-06-21,-16.293856089700757
2018-06-22,4.979637548473893
2018-06-25,13.129535247989589
2018-06-26,49.78851511083412
2018-06-27,4.623733788174986
2018-06-28,-7.526681988525671
2018-06-29,14.427008439628251
2018-07-02,25.84992431458601
2018-07-03,-17.424881408006296
2018-07-05,1.2823096292294591
2018-07-06,-11.627403654072145
2018-07-09,19.268859787134886
2018-07-10,21.966472565452925
2018-07-11,-26.183397356821345
2018-07-12,-8.765798254627262
2018-07-13,-1.2536793900281695
2018-07-16,-1.4210688969174987
2018-07-17,3.9021779041099762
2018-07-18,10.194183610564387
2018-07-19,-1.9130819359951725
2018-07-20,-9.056336474990452
2018-07-23,-3.2663516566868394
2018-07-24,-18.60035194596764
2018-07-25,-92.96611889510544
2018-07-26,86.46497311220449
2018-07-27,-16.955934794079287
2018-07-30,-13.566743604972316
2018-07-31,-7.902996073980933
2018-08-01,5.114029200242403
2018-08-02,61.07146921533734
2018-08-03,27.896688061617457
2018-08-06,29.083692649325457
2018-08-07,69.4380529322201
2018-08-08,-14.69047853498062
2018-08-09,-18.75209826767566
2018-08-10,13.764555110248322
2018-08-13,-9.148280577293551
2018-08-14,3.187495750067264
2018-08-15,-29.311353084860826
2018-08-16,7.4263941526790465
2018-08-17,-17.807704344052585
2018-08-20,3.740269797176278
2018-08-21,-13.076543421182187
2018-08-22,12.309279610212494
2018-08-23,1.7495160274257056
