,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,PC19,PC20
CSCO,-0.05030157081734672,6.371308829549495,5.32014691891371,-5.958280217868991,0.6803183233015433,3.8331894502884687,-5.120333730868739,-3.273598791980889,2.182303450215955,-4.060143717847527,3.4830814942400474,0.44651499153826335,-7.806685908683099,-1.7700209747156657,4.092727503206817,-3.7975417449797235,-0.04546612862647111,-1.0444978604689419,-1.0130788265596513,1.2452917767068736
CSGP,0.6613722297806446,13.929399873127036,-5.085859168575983,1.6093298472953648,4.151350289774175,0.2458946672694947,0.5440562937695219,1.823660220474819,-5.197804656823062,-2.1492373937502443,-1.3910176666243845,3.036819252226056,2.8982778796748,-0.7192994219279594,0.5879521543327605,4.86495995591696,0.8270902138811821,-1.6738656673806585,-1.1547866616208733,1.6139912693472962
CSX,-5.10697083254388,-2.6140193384288284,2.106947602054582,-6.94776607734054,-3.0933202243774685,4.857328191639823,5.161983256629732,-0.9029429874026857,0.4838560759263858,-0.07003773636477253,-0.4788075950254424,1.546180707953981,-4.315148848330416,-3.5431961335080646,6.094538767454853,2.1581816873271586,-1.2091936383449726,4.67602398601847,-1.6190043608495375,2.130021289889523
CTAS,-1.4130892640692698,0.794881886010564,-8.093169549892531,-5.139083731014066,5.4018292715179514,2.8284597600850474,5.862475350367137,-6.144015781919295,0.4015185316415102,-0.8429013784930622,2.4517181289140266,1.5354839076628264,0.38987165898915593,-0.20071177613054814,-0.31320605010687136,2.7367563137673003,0.8449639323301723,-0.16645508308997478,2.141304254565749,0.14576228580596332
CTRA,-2.002254267498219,-7.013081814117057,17.22910637853426,11.977383359685337,-5.887742665723856,7.772238717072127,-2.638087247531807,5.6896043898090936,-5.192333937590742,-0.6438006571372134,0.12815594709927575,6.682733160181524,-1.8929863418813508,3.4387869602157037,-7.2457323646850815,2.7454463537509244,-4.218347280107957,-2.3808280669785,2.271619215561224,5.058488721017319
CTSH,-1.2420169797264748,4.414507839118749,-3.2211475352093446,-4.804618354616203,2.547284610289764,1.4517398581962055,-2.818884290478919,0.12880486671001823,1.3997766851222793,-2.2797093976116223,0.088825398428309,-0.37523375248025903,-4.889008944413125,1.333023314469227,-0.7037959253659735,-2.3092590904045234,1.502592376243591,0.3119881896259897,-7.020718295169261,3.0872547372305212
CVS,5.946480173354328,-5.530918930336944,13.969848769662587,-2.201651396604322,2.8722372888425958,-10.058180546382578,-2.0961761286706913,3.7444803109560194,6.103644909209623,3.412512937701142,6.397464918810585,3.3001219940355933,-5.964111299838823,1.3603177698297801,-0.3405282588631676,4.946610936683776,-1.4686074153777642,3.2990680263182046,-6.330791166816704,-0.9712515671986981
D,29.179518310688934,-12.051905158076664,-2.599804945999908,0.04692399229419281,-4.075742725948246,7.285967036122789,-4.546948987421149,3.584444342802905,1.5908053127632387,2.825250124354351,-8.2840406757945,3.8131365658627376,-1.6459220579797482,1.0886315586499338,-1.1806097696203548,1.1110216874597305,0.640130462406054,1.0617307996777638,-0.010756241461729231,-1.4322901963880805
DAL,-15.148287755045622,-7.465097921568886,-8.189419094952168,4.097798081852775,1.2070490275190116,-11.434301493709809,-8.0075065627005,-3.5116465194352844,7.291117801636442,-7.374312426629178,-3.7319435333109117,3.0851693656386807,6.846863478632587,5.975824832890065,0.027368994203368153,3.5810977567058178,0.06112816504816376,5.965169593057272,4.3512170595499535,1.9620069709939494
DE,-9.245097265093577,-5.19488417485879,4.802554670654018,-3.3642434713406133,-6.217293088188426,3.1090491558287763,5.28606544444814,-0.8988454278160226,2.915047937431665,-0.022986400458289206,-0.07869379051450719,2.8172132857069054,1.7532251044660179,-5.180755758327059,2.7657151312307335,-1.1121266023204812,1.5478187157991499,4.625605540051903,-1.574595365087587,-2.3932314972317013
DECK,-7.9832568612554935,7.339723031873942,-3.8545304761768446,6.075814202955457,-4.538923896733657,-7.887955495512003,5.485241615506825,-5.616127963057125,-0.4624929540694407,7.23531517957201,-2.391601992243191,3.4669946747531357,-0.502997026122345,-4.30220030215412,-7.308331498325678,-2.6478667548965378,-4.376139407339922,0.47301064915730656,3.190203593489519,-1.628518429546434
DG,12.13781109851626,7.20712890870539,9.951308263934669,3.964423125750914,-9.079246722136087,-13.926259226482472,1.7958279287209502,-3.7943507015665734,-3.6651411780565484,5.199272501699047,-0.941515389441758,5.723037352360342,-6.571574127747494,-8.344870386667921,-7.6002548082460475,-0.8058707787444281,-0.62224457155316,5.574418622335695,2.3817564734388887,-3.4367558084045466
DHR,8.62488045491537,12.974212878815964,2.159435347253589,-1.2005058361487877,2.0754961780375822,0.6783959934955416,3.7917296151901354,8.025848762646875,-0.4683982205796087,0.19796628210379918,-2.738261862779787,-3.377206299563372,3.0355375193150427,-5.642904713346833,-3.3686251588029634,-2.2602716246904917,1.3111346219294293,5.358676543465985,1.3507816124637475,-0.11488388513100427
DLR,18.688913362860305,6.366046722325928,-8.402619975069223,3.302356889943563,-5.3925950589647025,4.890929166587193,-3.2228711288741794,6.592445094432416,-8.61618879248731,-4.971209642981664,7.974642389481979,0.30044328790844577,2.2195054132340433,6.751191625994762,-0.7449828314576739,3.6966518126291903,-3.5906185484500144,-1.0339095514433356,-0.5764467557568282,-5.550874456596804
DLTR,4.982441068884429,2.0303921359636914,5.1591437679058245,6.483973642128541,-6.679629521648661,-13.445116147788355,1.5404063844735576,-6.853307145981331,-2.8601508348023383,5.315053989487135,-0.9144860032257704,2.2871442774178465,-6.545973412612254,-8.269240627709546,-5.869268531879864,-0.41387294248572687,-4.080855491545279,7.512789379426877,1.1357381801534465,-2.446034199598014
DRI,-9.196025297148683,-6.5821888580618015,-10.494360621825296,7.076705062503581,5.820380664171319,-10.09406035562568,5.622899697933126,-8.538948926691155,3.0598697097498535,2.571983539614193,-3.3732497063455615,-1.6269294717705123,-5.537260159147308,-1.284991225062107,1.0670708557284003,0.48258082851265705,-0.7231257791263694,-0.9733486523455351,4.518611351403428,1.8876646472150285
DVA,2.8611585784011235,0.6851969014745862,7.29719449158273,2.9761368669603727,0.7702556825398078,-9.4528181517152,-0.11181935622664509,7.831839638933973,6.393672823486938,-1.1220458733228829,-1.6823934346592304,3.1525209141952475,-0.42233259477585305,0.15838876299743468,-0.4425638233857944,2.6748600148525497,-5.44441597168183,-10.72473681420692,-3.8860547894794313,-2.6332022362238248
DVN,-17.41801106741106,-11.533168379719225,14.669938587636626,18.148697705963805,0.9869468904003603,13.640860895556,5.19547385980669,0.8720796476696105,-6.843040369980816,-3.192348707227436,0.7175414074075671,-2.9343044109388248,-5.393482330908968,0.3138893329497212,-1.1989797139161427,0.6517309012323652,-1.0996070723834792,-2.82760678304171,1.2835163442438735,2.3179162161341065
DXCM,3.393500990444291,16.586525034337026,1.947993110999125,10.649613127188934,8.147305487413114,-5.851938327541295,2.800908564749798,3.4347360578331063,-2.793062373659234,2.946196449097548,-6.189549725996735,3.7283263886625204,5.262683501112139,-5.662001834818516,-3.4015931049346033,1.8253721060732093,3.546863631421714,-6.34284531669956,4.2358999027775495,-0.502941640764684
ED,34.936551578299046,-13.107538820115762,-2.830980950559776,0.7038792293915823,-5.4787919397732905,5.994229925432812,-7.853001384052867,1.5122900713551932,5.577861315205601,2.561661006393041,-5.157245648807603,5.704510656770747,0.49687089784024197,1.0866255572001673,-3.094228386429615,1.037883464034454,-0.5130580523614332,-1.1591934957157235,1.1221693537962785,0.05648741912482773
FANG,-17.34579499298884,-12.863427343815527,12.756682561744118,20.234258336589065,4.48114363871789,10.775015997038855,5.061518973365122,-0.664234023554624,-5.733172525950676,-2.566187321311483,0.8847166769453843,-1.064654191529443,-4.401015901702625,-2.194901880916875,-2.269739188605395,-1.4855305600590873,0.9713437955427273,-2.677116412652731,2.3123496377781185,2.6410667107330914
GLW,-6.60512638914173,1.2460901324256852,-0.29292859589768694,-7.412013817279615,-4.22076254841719,4.168322889722382,-3.8333690335245896,1.3364742896067892,7.1407372697749505,-1.1782065594681048,2.0654191459697704,0.4270346711546995,-2.5961490205170374,-2.9821773044055284,-1.2238062327353887,-1.8763420495199552,0.1247724737510447,-1.3131081834323952,-0.5013894612267964,-1.564462161088945
KO,16.5917297524898,-10.053195260914624,-0.5563066714267612,-4.8082999749489295,1.5934643852967765,-0.48697370574031534,-1.6658574291005321,-8.356822318664769,3.680203985342767,-9.603576216276958,0.022458853717663013,-6.246018175148276,-1.568490487212157,0.8473511637777065,0.46390902596791095,-0.6919511811204886,3.7179627842898366,-0.44132240609910406,0.7690191389290139,-3.3386248751698826
STZ,5.957696065263303,-4.464320925064642,-1.729781272163974,3.2156290104004452,2.395083982479179,-3.9808912019489404,1.619060747402222,-2.8209922939378713,1.5163270777631337,-5.596459286524048,-1.6987510608043717,-2.588779610303473,-3.2625152709852556,0.4423509113445261,-1.9702276384318806,2.4268865626822955,2.4077809773855043,-3.3556836082777344,-1.384692194768336,-5.680483243560924
DD,-10.195604735839108,-4.851199173499192,2.876308009608348,-3.7047131963290334,-6.516949348313155,4.283028132180214,1.555297260035581,1.990597851320265,3.9508587938430857,-3.043553177049788,-1.3983494264629208,-4.027517361821838,1.664975866784734,-0.03414273726469989,-1.8852591036254727,0.2889375129590328,-3.3578474594088483,2.3138595431710205,-2.253846662246864,-4.6845926260553075
DHI,-0.2698139970752482,5.201240891310461,-9.581856772585402,2.6972973723319,-9.680942957177948,-6.626130009320051,13.098540606471671,0.5127031858325396,-2.867538609306003,3.42046433854422,-0.12627222710979252,-1.077196070968344,-0.10854536126346172,15.095292221083898,-4.406560682969847,-10.331754131585203,7.96178054404152,-4.279219594025376,-3.8698883163150652,-4.248029269076888
DOV,-8.50395988011378,-4.8055811250127425,-2.1644382752206877,-9.08934236375824,-8.405201095440063,6.5537427364673695,7.997890855934537,-0.6281188255642974,1.2173672002721552,-2.457351810654056,0.2187832774961824,-0.27621538833767306,1.3457367287176243,-2.449363512495299,2.866686829801488,1.5900873281766892,-0.48657246886562816,3.230036411442943,2.0293931081541117,1.9805549745779474
DPZ,5.692497565801617,14.020645211479904,4.2281137031545475,7.052532699955789,-2.215750753184872,-7.905949924839075,2.00497881174332,-1.7050121507191462,-3.1720864605262897,8.623487849841236,-2.5430374181006403,2.9132394034325486,-0.8681903640761106,-5.777881792989554,3.52834731530391,-2.8831596562639032,-1.9409991691302593,-0.9331320158279355,-1.0534732239681008,1.0739927069584347
DTE,20.407669644077412,-18.28173647621573,-11.308110336098164,6.3814983088941135,0.38162718564096165,6.712939626942573,3.257046624903874,-2.3676035261886423,4.112181097047317,6.590316687870055,-5.646929354794426,-2.9568291523962755,-2.017844877585208,-1.3745456929632274,4.453022145082357,0.05761336081818235,0.30645169525276483,1.222684839802953,1.2939758606897294,0.24452318225800296
DUK,29.903388890234574,-15.465348292604876,-6.844788134366113,1.8815019425983237,-2.455638485831264,7.928283419255087,-2.596358248083832,-0.22199061244183702,5.260362805415263,4.4148434329566975,-6.228647002847441,1.4722552933062492,-1.0186734499568493,1.3865848391690494,1.1716692095788368,0.14395592932739476,-1.4576247784855594,0.7917394957722069,2.58309732327828,0.5194866969686427
EA,6.6729799750772525,16.304173201759962,7.167597114082111,6.528811647885805,3.2290758862130944,0.5067825415406773,-6.930058243572383,-2.296251894192372,-0.7214518687049108,1.1093833396011197,1.4506438992074955,0.4933213419216076,2.269142831726597,0.7500627312199641,8.648764316954505,-2.8782886166082595,1.3590570362820498,1.5076243004644474,-7.51531792718533,1.730100455619638
EBAY,0.7798755565609905,12.899815708770241,4.214916212296632,-0.9468770386810202,-3.4967241520538983,-3.9812388418450926,-3.124868270091173,3.60194062770576,-3.01775321206154,-1.3049138913366363,-3.394831080148538,-0.017883641898737396,1.3247453830666265,2.1082539972792413,-0.8080035154519942,-1.0279870972160539,-0.9894363669455924,2.363699109284739,1.2495839905729045,2.420068114006995
ECL,1.1049297561542968,-0.7260536612793788,-5.826051993721238,-8.5645955851395,0.6000486188122366,2.6674467412767213,4.380401060902997,-2.6506350324070245,0.07937385971528459,-6.792201413174898,-3.7480256177846,-4.462993482692879,-0.24023574261491473,1.0846101979272975,-0.025717681076349936,1.3900862361130644,-4.904607230214976,-3.3791285006393617,2.9756290360135025,-3.599003394998281
EFX,3.356223052664818,8.814561229313105,-6.966975357021593,-2.5675547209715823,-2.7679370256297555,-0.5952075004984938,1.5348528405167612,3.256983816698542,-5.240161298538012,-3.844858471070005,-1.12534524102194,1.898425055029788,0.8617606613458042,2.675267820374285,-0.14702990666698054,1.341110720606121,1.1502805297248075,-3.7175415755236063,0.12548241512538555,5.116825118583986
EG,0.6580961397076731,-12.298346552929067,3.3473983216620566,-5.667288858302273,8.60739273268135,-1.5760416567366897,-3.9574273994980187,-7.871110374148245,0.5514857501343509,6.075630831272898,2.1917452499262144,1.2092238811739398,9.887373267212395,-0.505125060064084,-9.406323219144474,-5.915234740295915,-5.7180572085504995,-5.0648879742788475,-6.823951963018766,-2.4459669493059866
EIX,18.233545750207302,-12.854531272852519,-5.50140573744533,6.417360754845401,-3.0816430755267383,5.508416334828003,-0.9331636863980192,-0.45261958030332616,5.069807031937653,5.5495527316661395,-6.12899372803827,2.9276047218926857,-0.21690931111926107,-0.1662818273428727,0.3729253951627018,-0.7998465637035584,0.06548666456091469,0.6395690859807978,-1.9464443396346962,-1.5947341638911188
EL,-0.4568267843728985,5.757197654856609,-3.590530739422419,0.8920796407399498,-3.6928649663896778,-2.643290543611556,-3.8306721186741095,-2.332118252799917,-0.3820599545185982,-6.656673971378279,-3.287444001302824,-3.6606445857638596,-2.960998596225771,-4.777986404179136,-6.122949396725849,-0.3695614466136532,3.241544247268866,4.827639442250865,0.46382990305974847,-8.901981908249319
ELV,6.228971583539774,-2.010867791646537,7.327760972250568,-0.5369685790079733,11.89466126771999,-5.244512585079344,8.635342851866506,5.729091676458133,12.328643912547175,4.319793555504343,4.539466474037763,3.8798904661744875,-7.3925010742355255,8.624378614324486,-2.604079001523356,15.699187019858151,1.8787385388484708,4.818405621920204,-7.903831058263947,-1.5199118938542686
EMN,-14.952133665833351,-7.423946749703527,1.3950590469333541,-3.766278562852034,-7.8638702207275575,3.418601562709973,2.338596712787592,3.3566323407885226,2.254410452604648,-2.6243570858366096,-1.3097282447171301,-4.957631425768134,0.020870769547844267,-1.1986847398334335,2.044021379928984,-1.387482326423112,-1.683544863934593,-0.25759077272007996,-6.972206934019716,-5.591081088408336
EMR,-14.045647197709005,-7.369668803007321,2.1524336759120253,-5.341757880192623,-4.11531707949212,8.477111878813576,7.950506679815235,-1.3962745071717393,3.0170543651440322,-2.9607697709502903,1.0333636033340687,-1.9056963279287447,0.5482654410512341,-3.0193564862110494,3.54825386375928,1.8223494888102947,-1.7118635851949249,0.5734545710085085,3.9204407705117092,-1.3412497880624366
ENPH,-2.606698791809323,10.389956705686298,1.8234688507988157,14.903776956593475,-5.026674327392352,-0.14826826500730905,0.9430739163995501,1.5629574453375075,-0.9409506593652142,5.781155114585837,-4.0992785307293556,5.321539018047339,7.17891962366724,-0.5341634810285659,-2.818276169087547,4.363082334635605,3.930593927159088,5.125382216823693,2.5221180795220146,-1.984288344335361
EOG,-14.40119710704217,-13.96307398837107,16.576030635336075,17.987367109888766,2.87956913761784,14.788549219021697,3.701587521268253,-0.11250308837379501,-7.008186781480734,-5.013237066020289,0.8302644482535344,0.15544172938370787,-5.1225079356223135,-0.9754718604367245,-3.064703553678113,-2.865753323436312,0.8667156753107041,-2.1061508763480017,-0.5777389073842041,0.9984557095769655
EPAM,-0.39192075245010577,16.24793538775501,-4.40912885763324,1.3152744067549136,1.2608721975678894,-1.9947257194796268,-5.930562585973031,2.194712305552028,-3.817637206675756,0.9453044734535312,-1.5046115094306056,-2.5572028079196043,0.7244352130344364,-0.0624924132391141,-2.538823858908646,0.675760213600836,-3.1339066190751463,1.0634113162132741,-2.274550113006878,-2.1575578087517258
EQIX,17.530184043015943,11.197250790284796,-7.260239523612539,2.098128405495541,-0.09118075744838626,4.530526506745251,-0.24104765636466274,6.206132464982821,-7.561875367759866,-2.111812944192503,3.456002791352137,-1.3995500552769655,1.160703714171884,6.738447549839991,-0.4666085822373442,3.5433367260629547,-1.18497051315349,-1.0238636257638045,0.6471017594071031,-4.256534839996883
EQR,12.716531406676827,-11.732293527508558,-16.904152031807982,3.5162157947250976,2.8436681962489296,-1.4186620308132174,-4.518878792021108,8.00125920384635,-4.988692430507483,-4.653466035358445,15.65389070329642,2.2487484143470344,-0.5757008335008373,-5.284447633152755,-0.19340595815469136,1.824898645127583,-1.1547328399300236,-0.28591696902568214,-0.2893152887262808,-0.14772279404294603
EQT,-3.8454271131280486,-4.471806932935615,16.701766593652277,12.815853358853326,-6.964266845689992,5.1885391256656614,-3.233288363261011,6.10760769837018,-5.3430312771618595,0.2902211532433785,-0.36856948156581437,3.539431747080088,-0.24904271403595818,4.191537667522755,-6.692439852321519,6.999019827762856,-3.6721904187117134,-1.9314859283237282,1.9943417499985756,3.0722722889019587
ERIE,9.803068973710536,1.9768101493915964,8.950043055554502,-6.259847902711587,2.4189392930043767,-1.4734898976654283,-4.002204564091452,-3.2915836328221566,-6.243070397662233,5.160505612526131,2.4363462057276126,5.301472389429949,11.978263894364327,-2.9197708986238644,-10.218774243207045,-3.903376071163937,-4.013895517450897,0.2968398116731022,-5.918312884154371,-2.0020160359568044
ES,31.913390079898573,-10.036815516262493,-5.847453035903672,0.3954018072981006,-4.718881665133212,7.796814945560631,-3.912613894552968,3.3446721604176974,3.3216082088639793,3.5451177321991416,-8.734381398423428,3.2333246324760347,-1.7764531089817373,0.018693215483363078,-1.7936027065895135,0.257678827740677,0.5859287525437489,0.5670631340162339,1.847349190532854,0.4022152647547294
ESS,11.923097880702272,-10.534008331293775,-17.896124349315482,4.846546603382143,2.795941970117738,-1.5721519618401048,-2.1420953885948384,8.610985302983261,-5.013889739164043,-3.3401663152405807,14.929866170653588,1.1566601774513874,-0.46394641934906866,-4.247389579398381,0.887169328667798,2.692143602598037,-1.3918921476019652,1.4526830663130426,-0.3280696329096285,-0.023892211376846464
ETN,-11.890514841085952,-2.6549353553388624,-0.5150349156999544,-11.068087892232162,-6.327649341382447,6.888516353638887,7.967111872041632,-1.7919052805569267,4.698796691839574,-2.4924486937295556,2.3140555923903765,0.9752707773181453,2.950019403432489,1.701842035403302,2.812274252638341,2.764292462371176,-4.267192635229066,-2.5983723040115354,6.338448785974918,-4.4961861228365
ETR,25.16442400470049,-14.348227757545205,-8.86767157006986,4.728439215589296,-0.8769512246386576,7.943921675143879,-0.9994564776813468,-1.4194274981153647,4.994244961673992,6.851893673152024,-6.533584236017556,1.812595196610237,-1.4717178217888747,-0.08033053313226761,1.6827411847041076,0.879226504970318,-2.3351490444724,0.9018598346166242,-0.6590586100618385,1.5729578452477342
EVRG,24.804723204247427,-12.579241491659804,-6.394647824767008,0.2864494673598958,-1.878344635484527,7.100807249410825,-4.1711709113208055,1.5674735449664394,4.107457072540106,5.22132326569978,-5.671610393097129,5.496171713164169,-4.377706183034786,-0.46221822624116643,0.3069740473467239,-1.1255490236251307,1.9528199926506702,-3.391887421548711,2.22727496083494,0.45741710517963974
EW,3.94014794941262,11.481853709593924,-1.5339839447859702,3.155380100386629,9.236956663292393,-1.6591413402355666,2.014131443920568,5.805854820106413,4.2455013167384825,-4.876159787987581,-3.6406742724220407,-0.9065756561607506,2.233457978520296,-5.981807497821651,-4.489718401035675,-1.446232660434443,0.3387188609444912,-7.639521175583861,4.924764651710952,0.21818939680564642
EXC,20.499899418742896,-11.767913058946615,-6.794874322309801,3.130971363189974,-1.4336092574347408,9.793426097787092,-1.5365488724409149,-1.7406764495182263,5.763139668656057,6.9042909799528545,-6.55662082021925,1.107764692873052,-1.9498473723312122,-0.3513049637565919,-0.3516967606730379,1.0005799447246062,-2.023657258560225,1.570500404410611,-0.3314192540447833,1.271401868844073
EXPD,-1.169805986260811,6.382989333455403,2.7443224591244135,-7.627207113754284,-10.590441096258369,1.4502927642852645,3.4483869659919226,-0.6508911431795822,-0.9246903008703466,-2.7292497659544868,-0.5668872568253216,2.416462942071452,-3.797009564589558,-3.105369552864359,-0.703905231890556,0.5017464838265611,-1.5213996217152765,4.224781791735734,-3.616984610177102,3.3503592489265066
EXPE,-10.46979558758413,-1.4515374533661733,-10.139857047103083,9.27427729659742,3.7520677552775927,-8.694142339460258,-5.548258755893214,-3.2690326737021365,4.884075582632832,-7.090372715514318,-5.305167192750381,1.265564218575015,3.3039319584443176,-0.24256382656121497,-0.13126075427870337,1.0147793150805415,-1.768428804531066,2.4303060256231155,2.602105614212888,0.3247449026685987
EXR,18.980114505298406,-1.2543633150489024,-11.706306531525511,4.103066268097037,-5.286414034158238,-0.7136510488707815,0.4150145450503857,8.39297833326338,-11.376544482270413,-2.5486500301916837,11.971630297982564,4.298303995535988,1.8281755849206733,-1.3068707678768414,-1.149271658687931,-0.8864259403742452,1.6858545598757702,2.724922994032427,-2.3515599601425117,-2.0830256272288104
F,-11.670412335984876,-5.69033822681777,-3.476274780727183,1.8809478070997725,-8.524481261021878,-3.8124221388270216,-1.4854316934829965,1.980080005504701,-0.5363120938299176,-1.7752504572246226,-2.958814577038179,-0.7388768882887571,0.3032667042149258,4.577179680057476,-5.33670534992723,1.5038905507742968,-1.7090831140536258,2.8931544711849018,2.6135709821952426,0.4003973907970803
FAST,-0.43976726516607295,5.753124461000469,4.654910064223532,-11.434029043356166,-9.20650924325319,4.014097737209632,3.770212751753409,-1.9648950145973416,-1.882498924395743,-1.5883485716431576,1.912764047658141,7.795952705478647,-0.9683866346152405,-2.3294221229839622,4.765613235795306,2.08586849528214,-5.7754566366215725,0.9904669392168344,3.626579398052134,5.694702898222051
FDS,5.087011739706838,7.799428912203283,-0.4614362286148894,-7.505066361412754,5.047187781617918,2.3176683723957785,5.698562550925682,-2.281186400189426,-6.689170389363541,4.097011618752429,0.03608765393479088,-0.9987049414685867,0.22220229211050765,-0.3545807242783497,1.7276303989849602,3.518111728726302,-1.0508033485615031,0.7094593162192642,0.6184329773979731,3.4421595974288666
FDX,-8.189992821325802,2.0820030336885735,2.199793640753023,-1.9056720666389468,-7.608298672080804,-2.2373966239935896,-1.1170357684250414,0.14812828107685694,0.7109561355400451,0.9322126145479647,-1.7681640464256665,-0.2053642491588782,-4.593121297615437,-3.645805806063342,4.239944637380576,-2.35984752408962,-1.8126597125563184,4.413921640732986,-9.445330681904146,-4.130861483384802
FE,21.607742588439255,-8.79381643343125,-3.2215164786509245,4.225560850417454,-1.427709481456649,7.825315351236823,-4.547591017879681,0.1484553508699878,3.095969441167937,6.815581508172297,-4.547378657783222,2.1109450399743284,0.791355777567055,-1.1455949284159839,2.1806240055949626,0.6590579805165677,-2.3529541876230073,1.6235800566206557,-2.5403657229945287,-0.08533802633032515
FFIV,-6.501385826266543,10.354915286995373,-0.21760688921256316,1.5434531914886358,-1.3278405940928946,0.9263568149398,-1.8075650278482431,-0.5476844473835869,0.288545019294443,1.4983952624450332,1.826845037733194,0.06161817661028618,-0.6646561726235323,-4.7918122141980355,4.290369722999379,-0.8207972541586396,0.8323039225725078,-4.364196506224822,-2.6154536146308844,1.6316144427215262
FI,0.9786594965329269,2.1228897322002207,-6.627590352655319,-4.085637280000189,10.821652944247463,1.6671219735739269,0.11810428594020458,-4.212034719184802,-1.1428063206329175,-3.8440901188450636,-0.5056369702736575,-2.6389626722067483,-4.207344317149274,-1.2868677566356812,1.6318941168276428,0.5776912273785704,2.117087314341783,-1.749823886186094,-1.1908717487389129,5.407115527524438
FICO,-0.5645306438602359,12.864633364096017,-7.389606243902157,1.7682027088340115,6.977483953074743,2.3258795936846166,4.86482998764079,-4.97475917450093,-5.114163335364787,1.7946235754918138,0.6038176224852322,-0.7418017988781602,0.31724079350425743,0.9489371636757327,3.318678468617717,-0.48674383111060343,0.40104192038944253,-3.144588896957015,0.030050232022110355,2.757859875895813
FIS,0.6125504568945487,2.5988574056522133,-4.48897948410694,-1.589866359198102,7.981126426574884,-0.9665729822966582,-3.3327046590865597,-1.4601779465344704,-4.083031257821636,-4.00626908255661,-3.8623807436217343,-4.604438762211229,-4.422659447805216,0.4393142828934659,2.0207343474716373,-1.0007616825812853,1.922471157020797,-0.2238215186372945,-4.876740398794908,5.897461223989508
FITB,-17.515065169442433,-14.71569759670771,-1.4597395249006788,-7.361022135791773,3.033287244834473,-4.468853395367087,-5.410392583313132,4.843327071169688,-6.775837252447897,9.882553153521771,-2.928524020614632,-4.32322123889209,-1.3226517881725677,-2.2479137287091793,1.9396875694648135,0.6516669118803706,4.462308602118575,0.2713164414387877,2.522768541570954,1.3281414410071302
FRT,1.6558415434685887,-17.923679329128657,-16.51104555440358,8.272666238283783,1.2242355245391467,-5.535637776481118,-2.4727506674754127,2.24743617373632,-1.6898195713603668,-5.393031961179209,9.882394513119586,-0.06604862629191431,-1.723349978724115,-5.392722410282307,-2.766739048657883,0.8812962378130115,-3.5049278924174954,-1.0914850226710817,2.1401281197582636,3.752278645934503
FSLR,-3.8005554954570453,8.411001498850217,2.7994245717962567,12.183173152443887,-6.0576841851598955,1.9071697582776983,-0.45245369192376633,2.5967159502912245,-0.03576686248641358,6.781807276937052,-1.4809370478449486,3.4840592433301945,6.569620236633424,-2.811743480916382,-1.583451317390844,1.8096755260869124,2.3621804644636897,0.6901982883319596,1.2859207985210963,-6.548949095683808
FTNT,-1.45744786478077,18.395271866137666,1.0762655415457436,6.411566581734744,6.10494330998612,2.4194300740098895,-0.7376082204626261,-4.68496369271823,-5.701115827365962,1.7860192434355888,-2.522510363061817,3.3590641621492336,1.0306858409428237,-2.1890955434722805,2.6599636639503044,3.8630535975971725,-0.47240553720820755,-4.316903282530301,1.5223005195670254,0.6965855058955747
XOM,-10.333832705885504,-17.432180114785627,13.648494890897801,10.92329050164993,2.6432358050281364,13.301897690247735,2.204381977955685,-1.2328317562209394,-2.0568238969454296,-4.618135928340339,0.5037285398943604,-1.6757729979067613,-7.1180060794238456,-1.835221576327314,-4.341977784117781,-3.526420551370729,2.4457898374063265,0.23698359742746342,-0.02969871871110234,1.0863525206420175
BEN,-8.641015266372637,-4.580056579081254,2.218661369770019,-8.845027149898225,-8.576815995471364,0.2144285682119615,-7.358121450067812,6.336859332497763,-3.8229639876932473,-1.7303330670090666,-2.0558795168419977,-1.1625500769612849,-1.3021043260765164,1.1800528744074414,-0.36783834630173334,0.3187245951880833,0.10483531250374328,-3.494367076219797,4.16626381036954,-2.404015386359553
DOC,12.211076513635673,-11.270384253572027,-16.410584661823947,9.134365175419935,-1.7281751828273921,-1.024489568159488,-2.1580931843379463,7.316133842443922,-5.68154797051118,-1.3710891681534445,10.594317713995784,-2.100319328697652,1.6083893941369551,1.0016915520597816,0.1942768062769076,-2.2179399965807205,-2.1895672018279635,3.797510681948867,-2.9338986362751753,-1.0727345104914565
FCX,-14.059466389208946,-1.3924879884920214,8.268595366740298,7.590730062172334,-7.0710117921652165,8.46094522648311,4.594322953412146,3.4382324199652508,1.112460500950409,-2.092545299115842,-3.3735776634838683,-3.096777574434297,2.923735876460519,-0.9832077764547623,-0.7799192888549479,1.2896900714538024,-5.113479831669749,5.25186994206033,-1.4266631287366345,-1.5527215006794348
GD,-1.3434997978852197,-10.377628798388546,4.704956348903472,-7.775806577995255,3.376919795726007,3.0166492797137834,4.2688774671618,-4.673308525100647,2.924017078077414,-3.177135946246573,4.068533423199322,11.267412902198613,5.885762934781243,-0.4091225392453799,5.093180916938586,-3.5904963615727623,8.61244222145751,1.8463944026435721,-1.6458753311987615,1.3719445924034595
